거래일,거래시간,연료전지,석탄가스화복합화력(IGCC),태양광,풍력,수력,해양에너지,바이오에너지,폐기물에너지,신재생 합계
2015-12-07,02,126.767977,0,0.00022,109.340903,71.40847,101.041248,91.050437,1275.102944,1774.712199
2015-12-07,03,127.057239,0,0.00014,120.764353,72.339193,34.687968,90.343248,1275.046147,1720.238288
2015-12-07,04,127.348607,0,0.00016,133.349567,75.2735,0,90.097091,1315.891127,1741.960052
2015-12-07,05,127.482539,0,0.00046,153.717162,78.124769,0,90.849997,1305.13684,1755.311767
2015-12-07,06,127.73396,0,0.00016,184.264268,81.018628,0,90.97278,1266.855717,1750.845513
2015-12-07,07,127.9846,0,0.01775,188.177457,82.984701,0,91.866981,1288.334183,1779.365672
2015-12-07,08,128.118581,0,6.218584,180.921552,84.387967,0,90.03233,1276.320259,1765.999273
2015-12-07,09,125.911863,0,137.464249,145.908165,85.763894,0,89.709573,1266.553116,1851.31086
2015-12-07,10,125.539102,0,424.288435,127.360141,345.521115,0,89.794946,1271.822845,2384.326584
2015-12-07,11,124.29935,0,642.424425,126.406239,232.35488,0,90.811548,1215.036052,2431.332494
2015-12-07,12,120.618992,0,738.099336,133.450299,174.453306,0,90.589814,1186.702227,2443.913974
2015-12-07,13,120.613268,0,759.274849,137.036235,85.251482,63.947184,91.059808,1211.819143,2469.001969
2015-12-07,14,120.428885,0,695.690137,151.722343,132.064787,135.542736,91.691727,1282.749427,2609.890042
2015-12-07,15,120.452289,0,565.237756,152.822716,80.129586,125.905752,91.31495,1261.338244,2397.201293
2015-12-07,16,119.452825,0,332.771814,171.728609,77.403704,91.660632,90.698122,1243.18999,2126.905696
2015-12-07,17,119.902037,0,81.506763,184.070664,108.473118,1.119048,89.944358,1255.135668,1840.151656
2015-12-07,18,119.953843,0,1.239669,177.447711,152.730629,0,91.085624,1196.440433,1738.897909
2015-12-07,19,120.428535,0,0.046042,186.309335,151.766373,0,90.435639,1199.608192,1748.594116
2015-12-07,20,120.963675,0,0.041375,176.640209,126.395861,0,90.495726,1193.110894,1707.64774
2015-12-07,21,121.174971,0,0.0002,175.966504,90.856748,0,92.473164,1239.005776,1719.477363
2015-12-07,22,121.548455,0,0.0004,186.150535,89.225858,0,91.686121,1262.786964,1751.398333
2015-12-07,23,122.164294,0,0.0004,194.534082,83.573512,0,91.952395,1268.94285,1761.167533
2015-12-07,24,122.445839,0,0.00024,196.752476,170.892176,0,92.802067,1290.295654,1873.188452
2015-12-08,01,122.923873,0,0.0003,200.427378,69.276573,6.517896,91.833846,1305.811426,1796.791292
2015-12-08,02,122.337422,0,0,215.206115,67.808462,123.05244,91.302173,1282.481896,1902.188508
2015-12-08,03,122.711773,0,0.00032,211.34731,68.420748,120.853152,91.20976,1289.918198,1904.461261
2015-12-08,04,122.777482,0,0,211.059851,69.252007,65.54856,91.811936,1308.065172,1868.515008
2015-12-08,05,122.764265,0,0.0003,204.689675,71.520812,0,91.483763,1260.419612,1750.878427
2015-12-08,06,123.223619,0,0.0003,183.742867,74.634723,0,92.425114,1266.265372,1740.291995
2015-12-08,07,123.587324,0,0.037473,169.501704,75.762626,0,91.551302,1256.473027,1716.913456
2015-12-08,08,123.980693,0,4.694622,180.761302,78.307525,0,90.731388,1252.267099,1730.742629
2015-12-08,09,124.480667,0,111.454676,181.261145,121.823506,0,90.915002,1251.136506,1881.071502
2015-12-08,10,124.664495,0,382.479001,177.82183,174.842506,0,90.825214,1268.544332,2219.177378
2015-12-08,11,123.536535,0,625.467674,178.963079,183.8431,0,90.929968,1198.288134,2401.02849
2015-12-08,12,119.791393,0,762.318203,163.23352,126.228924,0,88.937289,1281.158508,2541.667837
2015-12-08,13,119.452676,0,795.093068,155.855349,80.017311,12.454848,90.011942,1304.793258,2557.678452
2015-12-08,14,119.568765,0,750.439457,138.32739,75.061487,148.782984,88.49071,1323.901146,2644.571939
2015-12-08,15,118.607664,0,615.906956,114.296426,136.534935,164.03856,88.976537,1339.772989,2578.134067
2015-12-08,16,117.33081,0,370.907081,97.987402,156.676619,150.157224,89.793295,1296.514632,2279.367063
2015-12-08,17,117.7346,0,95.067771,73.666731,199.802785,104.903568,88.825896,1303.482548,1983.483899
2015-12-08,18,118.233204,0,1.461932,62.578426,220.946562,17.642688,89.767071,1230.981567,1741.61145
2015-12-08,19,118.750492,0,0.040765,57.618537,151.36105,0,89.647715,1227.700198,1645.118757
2015-12-08,20,118.943504,0,0.033775,68.942641,112.571842,0,88.523343,1267.045902,1656.061007
2015-12-08,21,119.133984,0,0,74.32749,87.282655,0,89.198884,1269.472857,1639.41587
2015-12-08,22,119.482162,0,0.00016,89.746274,86.590843,0,89.933075,1279.121236,1664.87375
2015-12-08,23,119.665114,0,0.00014,102.289656,83.980273,0,90.87654,1290.575333,1687.387056
2015-12-08,24,119.597778,0,0.00014,105.828172,119.095867,0,89.113666,1238.694734,1672.330357
2015-12-09,01,120.048266,0,0.00032,100.700979,101.323215,0,89.432062,1217.180006,1628.684848
2015-12-09,02,120.479041,0,0.00032,109.412177,92.616168,75.008136,88.478559,1272.303556,1758.297957
2015-12-09,03,120.758666,0,0.00016,102.723704,63.845117,148.35576,88.877349,1263.932968,1788.493724
2015-12-09,04,121.005875,0,0.00022,109.953182,62.660746,137.234664,88.653081,1238.776198,1758.283966
2015-12-09,05,121.246,0,0.00014,103.82463,64.157684,79.147992,88.314368,1233.860137,1690.550951
2015-12-09,06,121.435518,0,0.00016,131.482125,67.035095,0,88.740569,1256.945498,1665.638965
2015-12-09,07,121.603804,0,0.033112,168.271024,68.491382,0,88.188111,1245.484701,1692.072134
2015-12-09,08,122.031489,0,3.05237,169.91984,72.578867,0,89.18112,1313.999265,1770.762951
2015-12-09,09,122.31382,0,81.9837,159.808589,88.575955,0,89.411082,1312.723979,1854.817125
2015-12-09,10,122.519402,0,300.563527,151.303822,180.84392,0,89.143354,1336.142815,2180.51684
2015-12-09,11,122.635762,0,494.947572,111.844248,136.952479,0,89.872618,1333.647611,2289.90029
2015-12-09,12,123.088865,0,525.80467,94.93429,124.145037,0,89.834893,1333.601532,2291.409287
2015-12-09,13,123.591208,0,536.279206,81.804509,81.287586,0,89.884248,1275.280898,2188.127655
2015-12-09,14,123.979825,0,543.374536,88.227706,114.575155,113.449224,87.912709,1293.42913,2364.948285
2015-12-09,15,122.567883,0,437.622981,102.900946,171.870056,191.319408,89.03975,1299.452037,2414.773061
2015-12-09,16,122.005176,0,225.439093,98.866139,165.603605,201.649392,89.141703,1270.395518,2173.100626
2015-12-09,17,122.322182,0,51.404962,88.419591,192.066261,168.662088,89.577695,1193.002175,1905.454954
2015-12-09,18,122.837395,0,0.363147,84.61531,188.64634,102.290496,89.195845,1225.038496,1812.987029
2015-12-09,19,123.409023,0,0.022813,117.822154,141.466046,0,89.573497,1160.873338,1633.166871
2015-12-09,20,124.205843,0,0.020586,143.724254,124.441609,0,88.699128,1201.082025,1682.173445
2015-12-09,21,124.648921,0,0,119.765509,90.154339,0,89.287129,1270.136411,1693.992309
2015-12-09,22,124.90224,0,0.0002,117.600625,84.965889,0,90.04156,1257.816978,1675.327492
2015-12-09,23,124.650602,0,0.00032,103.425084,80.696006,0,89.761655,1232.292194,1630.825861
2015-12-09,24,123.149988,0,0.00016,104.007701,119.000179,0,90.225081,1224.568907,1660.952016
2015-12-10,01,123.662926,0,0.0003,139.18782,72.360491,0,89.860094,1236.823764,1661.895395
2015-12-10,02,124.127417,0,0.00014,137.496027,68.92305,25.38984,89.84244,1241.570608,1687.349522
2015-12-10,03,124.34467,0,0,144.707772,65.450445,152.062344,89.806491,1257.19012,1833.561842
2015-12-10,04,124.553075,0,0.00032,128.847615,63.738107,165.265968,89.034358,1261.075652,1832.515095
2015-12-10,05,124.605234,0,0.00016,151.942711,63.879377,142.853424,89.52357,1274.518769,1847.323245
2015-12-10,06,124.399216,0,0.00022,189.10392,67.271757,69.602904,89.137772,1162.228658,1701.744447
2015-12-10,07,124.327316,0,0.034086,181.080801,68.745785,0,89.311902,1045.369214,1508.869104
2015-12-10,08,124.379713,0,0.093429,193.132324,69.466137,0,89.365056,1103.228187,1579.664846
2015-12-10,09,124.411147,0,7.390268,141.324502,75.274361,0,89.520852,1112.760244,1550.681374
2015-12-10,10,124.482592,0,31.772544,102.83814,116.673179,0,89.756308,1086.833406,1552.356169
2015-12-10,11,124.522537,0,60.352781,105.149229,163.302804,0,89.333496,1075.194657,1617.855504
2015-12-10,12,124.490297,0,69.684986,68.142761,143.266127,0,90.212889,1053.200865,1548.997925
2015-12-10,13,125.058584,0,62.077673,72.347836,71.828222,0,90.384189,1116.62491,1538.321414
2015-12-10,14,125.122662,0,47.874725,82.860749,73.418361,40.67532,89.434343,1097.113088,1556.499248
2015-12-10,15,125.216179,0,31.123013,67.754992,73.559684,190.911168,89.860003,1101.879033,1680.304072
2015-12-10,16,125.1207,0,14.739657,62.168392,71.953935,224.00364,89.908693,1068.653017,1656.548034
2015-12-10,17,124.851264,0,2.116062,60.028304,77.80872,217.984872,90.417698,1086.789111,1659.996031
2015-12-10,18,124.852402,0,0.064079,44.116995,204.941759,167.38764,89.852076,1141.073153,1772.288104
2015-12-10,19,125.230737,0,0.049554,53.359976,217.801178,77.015736,89.479038,1120.894838,1683.831057
2015-12-10,20,125.58886,0,0.039996,119.910778,156.723871,0,88.904756,1107.253568,1598.421829
2015-12-10,21,125.820353,0,0.00016,169.182621,102.065664,0,89.743304,1101.400666,1588.212768
2015-12-10,22,126.080496,0,0.00022,209.213892,96.971699,0,90.098962,1115.376448,1637.741717
2015-12-10,23,126.335347,0,0.00008,275.213677,95.836706,0,89.559192,1145.162379,1732.107381
2015-12-10,24,126.587428,0,0.0003,315.418765,137.585213,0,90.157892,1158.121161,1827.870759
2015-12-11,01,126.849142,0,0.00008,403.190194,87.92342,0,89.948953,1138.640998,1846.552787
2015-12-11,02,126.996926,0,0.00016,471.7014,82.92605,0,87.292467,1146.543494,1915.460497
2015-12-11,03,127.188989,0,0.00016,516.051281,79.557584,116.369064,89.495007,1149.509672,2078.171757
2015-12-11,04,127.339141,0,0.00014,539.057005,79.914083,168.975912,89.506758,1169.601872,2174.394911
2015-12-11,05,127.392019,0,0.00014,535.489289,76.950365,169.19364,89.490901,1128.285306,2126.80166
2015-12-11,06,127.417826,0,0.00008,517.952435,78.295901,131.821368,89.343863,1033.114938,1977.946411
2015-12-11,07,127.466279,0,0.034377,518.642999,82.332664,59.605224,89.514837,1114.9375,1992.53388
2015-12-11,08,127.501807,0,1.423461,489.909059,86.505439,0.056952,87.448628,1167.215092,1960.060438
2015-12-11,09,127.532516,0,40.087801,460.146726,93.079809,0,87.873311,1161.213101,1969.933264
2015-12-11,10,127.276199,0,165.056553,430.139707,172.858366,0,87.72699,1147.917848,2130.975663
2015-12-11,11,127.239925,0,284.072052,420.48406,226.7775,0,88.278565,1135.964697,2282.816799
2015-12-11,12,127.297705,0,357.609725,386.866547,169.861267,0,87.974189,1182.977024,2312.586457
2015-12-11,13,127.848415,0,366.207749,354.918718,85.646245,0,87.026148,1260.432131,2282.079406
2015-12-11,14,128.158507,0,339.909012,290.653447,153.106286,14.286048,87.6043,1271.814902,2285.532502
2015-12-11,15,128.26113,0,265.338189,236.642205,143.361556,157.527552,88.438463,1259.85785,2279.426945
2015-12-11,16,128.353095,0,141.607681,208.387842,140.05882,215.35248,89.460926,1229.266994,2152.487838
2015-12-11,17,128.544341,0,31.68358,184.711318,115.035785,235.076016,88.427756,1256.49625,2039.975046
2015-12-11,18,128.696878,0,0.285021,171.255283,93.620475,218.156232,88.558365,1261.528834,1962.101088
2015-12-11,19,129.048119,0,0.044394,178.848195,92.560284,154.789488,88.164326,1249.290018,1892.744824
2015-12-11,20,129.206201,0,0.044435,174.169204,98.721613,69.301344,87.744129,1266.536377,1825.723303
2015-12-11,21,129.287229,0,0.00024,181.878855,102.121541,0,88.275861,1307.917429,1809.481155
2015-12-11,22,129.453774,0,0.00028,190.405788,105.196353,0,89.669777,1306.683992,1821.409964
2015-12-11,23,129.375045,0,0.00008,192.205216,106.575777,0,89.626671,1273.585892,1791.368681
2015-12-11,24,129.434896,0,0.00016,204.446998,148.980184,0,89.894514,1240.571661,1813.328413
2015-12-12,01,129.46811,0,0.00016,218.622822,100.044478,0,89.184523,1236.136041,1773.456134
2015-12-12,02,129.499842,0,0,255.670111,92.302715,0,88.71002,1214.0217,1780.204388
2015-12-12,03,129.520125,0,0.00052,260.333917,87.361428,54.7638,85.640464,1253.968265,1871.588519
2015-12-12,04,129.542343,0,0.00016,255.736541,80.882561,162.065232,86.915481,1247.969426,1963.111744
2015-12-12,05,129.493807,0,0.0004,260.826179,78.014286,193.150776,86.254851,1240.032659,1987.772958
2015-12-12,06,129.308219,0,0.00032,215.055356,76.428848,178.13964,85.132417,1257.998627,1942.063427
2015-12-12,07,129.059407,0,0.023973,169.401174,80.224321,124.506648,85.805537,1251.325219,1840.346279
2015-12-12,08,129.142291,0,2.038235,155.554596,84.715706,9.097536,85.565844,1237.314791,1703.428999
2015-12-12,09,129.07,0,69.305611,123.191137,89.659911,0,85.514339,1204.091842,1700.83284
2015-12-12,10,129.002268,0,244.078731,92.713972,135.820115,0,86.269669,1267.749155,1955.63391
2015-12-12,11,128.927716,0,409.58647,79.727227,179.29577,0,86.371969,1251.271483,2135.180635
2015-12-12,12,128.866355,0,526.071801,68.451236,157.846773,0,87.654673,1281.737085,2250.627923
2015-12-12,13,128.898363,0,559.408991,57.201477,93.47165,0,86.081089,1247.813982,2172.875552
2015-12-12,14,128.961864,0,507.993258,43.511079,90.093897,0,85.42868,1250.838431,2106.827209
2015-12-12,15,128.940498,0,352.625858,34.724929,156.21979,63.381864,85.340034,1270.063807,2091.29678
2015-12-12,16,128.985763,0,182.772683,28.025591,155.063247,206.006808,85.72339,1307.568443,2094.145925
2015-12-12,17,129.016855,0,39.354342,22.412861,122.200799,246.863904,86.1662,1276.364804,1922.379765
2015-12-12,18,129.048402,0,0.188382,25.549489,84.548392,247.411584,86.696412,1283.423604,1856.866265
2015-12-12,19,129.052093,0,0.039098,29.633153,85.883582,215.845728,86.606316,1273.146676,1820.206646
2015-12-12,20,129.152117,0,0.040124,31.856531,88.453562,130.970616,84.012473,1246.097412,1710.582835
2015-12-12,21,129.245083,0,0,40.213967,94.71879,11.537568,78.373532,1255.970515,1610.059455
2015-12-12,22,129.282958,0,0,36.940862,97.392527,0,72.633886,1262.569787,1598.82002
2015-12-12,23,129.460604,0,0.0003,35.810399,108.911773,0,56.520356,1249.233816,1579.937248
2015-12-12,24,129.762402,0,0.00032,23.283898,255.6562,0,57.656043,1252.659466,1719.018329
2015-12-13,01,130.01702,0,0.00038,22.584296,109.093431,0,56.590794,1250.285066,1568.570987
2015-12-13,02,130.154953,0,0.00008,21.436456,92.134513,0,55.127124,1266.761768,1565.614894
2015-12-13,03,130.261176,0,0.00006,22.442755,87.813428,0,55.888272,1239.063209,1535.4689
2015-12-13,04,130.057649,0,0.00016,24.128733,79.864374,108.777144,55.012213,1218.68753,1616.527803
2015-12-13,05,130.14847,0,0.00016,25.564773,75.4505,189.94164,54.903628,1189.35532,1665.364491
2015-12-13,06,130.272848,0,0.0003,21.516422,74.366957,201.657456,55.742959,1188.799219,1672.356161
2015-12-13,07,130.45811,0,0.032644,19.486071,74.816358,162.509088,56.045858,1230.067373,1673.415502
2015-12-13,08,130.661901,0,1.176772,14.985726,79.555681,76.390608,55.973797,1297.158472,1655.902957
2015-12-13,09,130.721328,0,51.030064,10.19652,85.41785,0,56.282328,1305.647408,1639.295498
2015-12-13,10,130.88681,0,193.217617,19.505522,90.836368,0,53.564928,1276.799178,1764.810423
2015-12-13,11,130.989802,0,363.57079,17.361676,168.75996,0,55.212298,1229.11156,1965.006086
2015-12-13,12,131.044459,0,533.684322,23.325635,208.569916,0,55.837105,1252.088147,2204.549584
2015-12-13,13,131.194792,0,597.098766,11.583207,94.745099,0,56.298842,1265.461749,2156.382455
2015-12-13,14,131.277128,0,567.337019,11.330471,90.897069,0,55.290489,1270.680122,2126.812298
2015-12-13,15,131.304667,0,486.132546,17.73471,87.951882,4.991448,56.377993,1250.566382,2035.059628
2015-12-13,16,131.387038,0,260.321283,20.385629,81.883125,159.385968,57.375467,1247.95,1958.68851
2015-12-13,17,131.467251,0,59.763099,19.650234,86.507955,229.724208,55.92512,1286.532791,1869.570658
2015-12-13,18,131.56949,0,0.619407,20.987956,85.495254,249.22296,56.795361,1301.805502,1846.49593
2015-12-13,19,131.613051,0,0.036432,39.224872,84.238273,242.01996,55.472815,1277.700934,1830.306337
2015-12-13,20,131.566985,0,0.033311,42.239224,85.222594,184.318512,56.174999,1260.762107,1760.317732
2015-12-13,21,131.354205,0,0.00006,46.225701,163.227778,95.150664,56.644141,1222.185273,1714.787822
2015-12-13,22,131.715446,0,0.00032,45.362707,165.234816,8.711304,57.869566,1219.247643,1628.141802
2015-12-13,23,131.689001,0,0.00008,54.421419,200.967388,0,55.281389,1225.375775,1667.735052
2015-12-13,24,131.641351,0,0.00024,52.090916,210.72317,0,55.175295,1216.827064,1666.458036
2015-12-14,01,131.637684,0,0.00052,54.262368,89.375303,0,55.766733,1232.966697,1564.009305
2015-12-14,02,131.59013,0,0.00008,44.49618,85.137287,0,56.050319,1249.862895,1567.136891
2015-12-14,03,131.579396,0,0.00016,57.471211,81.509461,0,57.210402,1258.415046,1586.185676
2015-12-14,04,131.505005,0,0.00008,62.677535,76.384231,49.44828,57.592609,1245.630613,1623.238353
2015-12-14,05,131.476832,0,0.00022,68.200806,72.03942,156.467136,58.126455,1267.790517,1754.101386
2015-12-14,06,131.456584,0,0.00014,66.015208,69.584141,197.761872,57.444246,1225.032321,1747.294512
2015-12-14,07,131.46601,0,0.02921,78.57092,69.986144,191.406768,57.355476,1204.025028,1732.839556
2015-12-14,08,131.432684,0,0.49017,78.071923,73.415056,138.82092,57.455037,1276.363222,1756.049012
2015-12-14,09,131.161603,0,20.861986,93.119329,153.392958,33.129432,57.070274,1323.688847,1812.424429
2015-12-14,10,131.255953,0,70.90496,95.73596,317.327234,0,57.790904,1332.198613,2005.213624
2015-12-14,11,131.171285,0,99.920445,80.288331,213.361863,0,62.191697,1240.435311,1827.368932
2015-12-14,12,130.88729,0,108.598817,89.156323,161.594796,0,70.006032,1289.658508,1849.901766
2015-12-14,13,129.763786,0,101.017597,81.027056,96.759338,0,68.203607,1346.908363,1823.679747
2015-12-14,14,128.852581,0,79.000235,82.118664,94.707863,0,68.030609,1340.116041,1792.825993
2015-12-14,15,129.132571,0,48.542147,65.450441,90.855973,0,61.458246,1343.350028,1738.789406
2015-12-14,16,129.281732,0,21.695494,51.26295,83.600563,67.12608,62.560987,1314.331118,1729.858924
2015-12-14,17,129.385285,0,3.361096,53.671154,69.768194,195.323352,65.009083,1298.240711,1814.758875
2015-12-14,18,129.546328,0,0.055389,53.281247,75.419734,245.055888,65.466438,1237.696318,1806.521342
2015-12-14,19,129.987574,0,0.032393,48.957996,142.224786,248.437896,64.824078,1232.182261,1866.646984
2015-12-14,20,130.087581,0,0.032499,62.573846,125.965411,229.323864,64.899914,1190.997378,1803.880493
2015-12-14,21,130.649217,0,0,75.746272,95.16101,150.493896,65.205738,1155.671014,1672.927147
2015-12-14,22,130.934634,0,0.00006,107.130585,101.721031,57.354528,64.702521,1164.405492,1626.248851
2015-12-14,23,130.986401,0,0.0003,164.593865,96.726758,0,66.112865,1250.240971,1708.66116
2015-12-14,24,131.022673,0,0.00022,159.437655,135.506619,0,54.665168,1295.247218,1775.879553
2015-12-15,01,129.522202,0,0.00016,162.851845,102.811318,0,54.767561,1276.866139,1726.819225
2015-12-15,02,129.465404,0,0,167.746416,100.882253,0,53.489597,1207.03306,1658.61673
2015-12-15,03,129.471731,0,0.00008,184.878869,99.960225,0,53.395966,1178.71792,1646.424791
2015-12-15,04,129.582378,0,0.00038,195.559169,94.585208,0,53.431152,1210.301361,1683.459648
2015-12-15,05,129.834369,0,0.00008,227.618761,78.897662,85.243032,53.889353,1185.961111,1761.444368
2015-12-15,06,129.901779,0,0.00024,298.702038,75.665659,170.487072,54.167506,1169.202508,1898.126802
2015-12-15,07,129.898961,0,0.024444,296.704332,82.662378,194.237232,55.179409,1134.219724,1892.92648
2015-12-15,08,129.986764,0,0.5114,347.068408,81.845819,168.20412,55.17786,1056.076732,1838.871103
2015-12-15,09,130.092322,0,31.293695,384.956325,96.243562,106.226904,55.626151,1066.759898,1871.198857
2015-12-15,10,130.079159,0,114.704061,408.865786,142.13855,8.519952,55.484483,1055.968649,1915.76064
2015-12-15,11,130.19142,0,260.102255,369.936425,129.869593,0,56.417316,1002.613618,1949.130627
2015-12-15,12,130.3451,0,373.286107,389.235577,147.042489,0,59.514905,1062.693773,2162.117951
2015-12-15,13,130.528208,0,377.146843,447.686276,95.189546,0,57.51127,1043.943523,2152.005666
2015-12-15,14,130.557434,0,333.573882,492.458893,91.836616,0,38.020555,1063.974608,2150.421988
2015-12-15,15,130.656802,0,247.561568,518.601697,97.133867,0,37.182146,1074.168472,2105.304552
2015-12-15,16,130.820478,0,137.436522,504.355834,94.626041,0,37.226451,1086.828697,1991.294023
2015-12-15,17,130.885265,0,39.669073,494.334655,210.244095,124.005672,36.661839,1082.899292,2118.699891
2015-12-15,18,131.18895,0,0.522888,504.790515,231.5009,213.529008,37.112758,998.876235,2117.521254
2015-12-15,19,131.324353,0,0.046413,476.589683,213.364899,245.843136,36.813222,1006.992742,2110.974448
2015-12-15,20,131.5283,0,0.041062,482.498611,108.65131,240.716952,37.665185,1013.294814,2014.396234
2015-12-15,21,131.60001,0,0.00008,498.558595,93.308411,190.650264,37.403683,1062.301264,2013.822307
2015-12-15,22,131.804775,0,0.0003,503.382801,97.313645,105.35616,37.86817,1070.712528,1946.438379
2015-12-15,23,131.453669,0,0.00022,515.245406,88.297878,11.94648,39.138423,1094.537994,1880.62007
2015-12-15,24,131.626263,0,0.00024,517.568047,130.564026,0,39.09489,1141.88269,1960.736156
2015-12-16,01,131.723939,0,0.00008,522.973226,97.745556,0,39.035571,1172.956101,1964.434473
2015-12-16,02,131.977524,0,0.00028,532.510332,97.728683,0,37.790582,1167.729432,1967.736833
2015-12-16,03,132.028402,0,0.00016,537.122173,96.232389,0,38.316923,1174.38039,1978.080437
2015-12-16,04,131.995979,0,0.000152,552.295567,96.348742,0,38.140258,1196.009082,2014.78978
2015-12-16,05,131.971868,0,0.00032,558.672858,78.949648,0,38.062885,1243.538046,2051.195625
2015-12-16,06,132.073643,0,0.00014,564.329133,73.036474,111.407688,38.616351,1233.542741,2153.00617
2015-12-16,07,132.11199,0,0.047248,502.227825,81.530506,170.388288,37.529197,1257.632979,2181.468033
2015-12-16,08,127.876805,0,2.139366,475.660149,81.722095,180.642168,34.770656,1260.54528,2163.356519
2015-12-16,09,124.254686,0,73.996718,443.649166,93.153656,147.253848,33.06647,1319.763843,2235.138387
2015-12-16,10,124.267034,0,257.282248,426.868824,190.442567,75.681648,33.979156,1345.286056,2453.807533
2015-12-16,11,124.452981,0,390.331159,453.918831,274.602362,0.011928,34.995721,1283.946898,2562.25988
2015-12-16,12,125.058512,0,433.739872,465.096235,207.370988,0,36.142633,1236.747624,2504.155864
2015-12-16,13,125.542897,0,438.267099,499.250136,99.754984,0,35.956398,1230.59058,2429.362094
2015-12-16,14,125.858746,0,358.869656,505.15552,98.422075,0,32.777675,1280.217993,2401.301665
2015-12-16,15,126.132846,0,269.67234,487.816688,97.111498,0,28.131161,1296.508007,2305.37254
2015-12-16,16,126.70967,0,160.251782,523.791083,96.311891,0,43.451451,1278.579827,2229.095704
2015-12-16,17,127.22509,0,41.152987,518.211317,83.717934,0,47.150532,1196.688636,2014.146496
2015-12-16,18,126.682638,0,0.393467,506.818941,137.144913,134.48064,46.361747,1173.627346,2125.509692
2015-12-16,19,126.884802,0,0.044275,505.383927,152.087614,198.909312,46.384751,1248.516514,2278.211195
2015-12-16,20,126.861327,0,0.048797,542.571296,93.016316,219.52812,46.638298,1237.422834,2266.086988
2015-12-16,21,126.843669,0,0.0003,537.020038,91.621635,198.146088,48.147417,1261.221993,2263.00114
2015-12-16,22,127.086011,0,0.00022,557.211517,94.535627,137.385864,48.383253,1250.786075,2215.388567
2015-12-16,23,127.248668,0,0.00032,553.037522,85.070821,58.745904,48.396678,1206.657679,2079.157592
2015-12-16,24,127.379679,0,0.00008,493.536379,79.989977,1.466976,48.519991,1186.330141,1937.223223
2015-12-17,01,127.464656,0,0.00022,534.762831,126.817373,0,50.275256,1176.790406,2016.110742
2015-12-17,02,128.089894,0,0.00022,487.334328,91.980304,0,49.161843,1183.570044,1940.136633
2015-12-17,03,128.402808,0,0.00016,431.788124,93.420665,0,50.124934,1176.076148,1879.812839
2015-12-17,04,128.546598,0,0.0004,400.535366,93.086688,0,50.28966,1168.116315,1840.575027
2015-12-17,05,128.681019,0,0.00008,445.780182,81.576803,0,48.999986,1177.941,1882.97907
2015-12-17,06,128.769321,0,0.0003,453.210228,76.324371,40.129152,47.546001,1169.674654,1915.654027
2015-12-17,07,128.835885,0,0.041135,411.427149,85.045726,121.447368,42.989154,986.419304,1776.205721
2015-12-17,08,128.930816,0,1.621238,413.812251,84.988115,154.854672,35.745638,984.416289,1804.369019
2015-12-17,09,128.308938,0,62.108643,409.394189,155.86838,154.297584,35.384296,971.597396,1916.959426
2015-12-17,10,129.067334,0,226.691883,433.883723,295.724086,117.496848,35.391429,894.706023,2132.961326
2015-12-17,11,129.321789,0,396.491773,412.800534,280.998153,50.68896,39.005306,860.296045,2169.60256
2015-12-17,12,129.607136,0,523.709194,409.877823,211.836906,0.297696,39.876666,839.143603,2154.349024
2015-12-17,13,129.904199,0,575.300043,401.998607,109.529769,0,41.73401,868.558026,2127.024654
2015-12-17,14,130.499442,0,554.148559,410.54859,95.371845,0,45.243035,878.224154,2114.035625
2015-12-17,15,130.842228,0,475.859839,389.293993,91.264352,0,44.377437,855.184295,1986.822144
2015-12-17,16,131.092794,0,297.662184,385.793467,97.238307,0,46.852819,887.630396,1846.269967
2015-12-17,17,131.513381,0,74.783303,402.67021,83.42559,0,47.807034,962.328595,1702.528113
2015-12-17,18,131.907227,0,0.809275,410.516967,87.369313,0,48.742671,950.167992,1629.513445
2015-12-17,19,132.24271,0,0.066291,399.641137,94.537118,115.067568,49.076719,990.403676,1781.035219
2015-12-17,20,132.344807,0,0.069571,388.903522,87.790168,197.010912,49.31038,982.253886,1837.683246
2015-12-17,21,132.543636,0,0.00008,363.048004,86.095671,207.144336,49.059581,1000.464195,1838.355503
2015-12-17,22,132.742894,0,0.00054,336.057768,84.942354,176.02704,48.876912,1014.475304,1793.122812
2015-12-17,23,132.847263,0,0.00022,340.464165,78.563863,116.359656,49.198901,1041.205193,1758.639261
2015-12-17,24,132.868413,0,0.00008,319.452609,123.498951,35.614488,49.081329,1090.250988,1750.766858
2015-12-18,01,132.904993,0,0.00024,294.909198,90.664046,0,48.446104,1013.51591,1580.440491
2015-12-18,02,132.898549,0,0.00008,272.773027,93.027559,0,49.062269,1046.849935,1594.611419
2015-12-18,03,133.13995,0,0.00022,273.27118,94.129286,0,49.247206,1070.342286,1620.130128
2015-12-18,04,133.613138,0,0.00022,293.918669,95.858168,0,51.741409,1095.446052,1670.577656
2015-12-18,05,133.557949,0,0.0004,319.325104,83.14449,0,54.546006,1091.217389,1681.791338
2015-12-18,06,133.554967,0,0,307.43368,79.555578,0,60.547768,1085.361742,1666.453735
2015-12-18,07,133.653135,0,0.039979,303.858194,83.72177,0,68.440487,1016.812601,1606.526166
2015-12-18,08,133.691475,0,2.469338,330.695905,80.550891,118.84404,71.075623,1133.336511,1870.663783
